movie_id_raw,title,movie_title,year,poster_url,source,source_id,matched_title,updated_at
616,"Aristocats, The (1970)","Aristocats, The",1970,https://en.wikipedia.org/wiki/Special:FilePath/aristoposter.jpg,wikipedia-infobox,343408,The Aristocats,2026-06-20T18:37:02+00:00
617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)","Flower of My Secret, The (La Flor de Mi Secreto)",1995,https://en.wikipedia.org/wiki/Special:FilePath/The_Flower_of_My_Secret.jpg,wikipedia-infobox,4289049,The Flower of My Secret,2026-06-20T20:32:06+00:00
618,Two Much (1996),Two Much,1996,https://en.wikipedia.org/wiki/Special:FilePath/Two-Much_film.jpg,wikipedia-infobox,3943470,Two Much,2026-06-20T18:37:02+00:00
619,Ed (1996),Ed,1996,https://en.wikipedia.org/wiki/Special:FilePath/Ed_poster.jpg,wikipedia-infobox,1724422,Ed (film),2026-06-20T18:37:03+00:00
621,My Favorite Season (1993),My Favorite Season,1993,https://en.wikipedia.org/wiki/Special:FilePath/Ma_saison_pr%C3%A9f%C3%A9r%C3%A9e.jpg,wikipedia-infobox,11191665,My Favorite Season,2026-06-20T18:37:02+00:00
623,"Modern Affair, A (1995)","Modern Affair, A",1995,https://en.wikipedia.org/wiki/Special:FilePath/A_Modern_Affair.jpg,wikipedia-infobox,26616552,A Modern Affair,2026-06-20T18:37:02+00:00
624,Condition Red (1995),Condition Red,1995,https://en.wikipedia.org/wiki/Special:FilePath/Conditionred.jpg,wikipedia-infobox,38867687,Condition Red (film),2026-06-20T18:37:03+00:00
626,"Thin Line Between Love and Hate, A (1996)","Thin Line Between Love and Hate, A",1996,https://en.wikipedia.org/wiki/Special:FilePath/ThinLineMoviePoster.jpg,wikipedia-infobox,832222,A Thin Line Between Love and Hate,2026-06-20T18:37:05+00:00
627,"Last Supper, The (1995)","Last Supper, The",1995,https://en.wikipedia.org/wiki/Special:FilePath/Lastsuppermovie.jpg,wikipedia-infobox,2398807,The Last Supper (1995 film),2026-06-20T18:37:04+00:00
628,Primal Fear (1996),Primal Fear,1996,https://en.wikipedia.org/wiki/Special:FilePath/Primal_Fear_%281996_film%29_poster.jpg,wikipedia-infobox,1055466,Primal Fear (film),2026-06-20T18:37:06+00:00
630,Carried Away (1996),Carried Away,1996,https://en.wikipedia.org/wiki/Special:FilePath/Carried_away_film.jpg,wikipedia-infobox,6661678,Carried Away (1996 film),2026-06-20T18:37:04+00:00
631,All Dogs Go to Heaven 2 (1996),All Dogs Go to Heaven 2,1996,https://en.wikipedia.org/wiki/Special:FilePath/All_dogs_go_to_heaven_two_poster.jpg,wikipedia-infobox,3576873,All Dogs Go to Heaven 2,2026-06-20T18:37:05+00:00
632,Land and Freedom (Tierra y libertad) (1995),Land and Freedom (Tierra y libertad),1995,https://en.wikipedia.org/wiki/Special:FilePath/Land_and_freedom.jpg,wikipedia-infobox,1915220,Land and Freedom (film),2026-06-20T20:33:03+00:00
633,Denise Calls Up (1995),Denise Calls Up,1995,https://en.wikipedia.org/wiki/Special:FilePath/Denise_Calls_Up_poster.jpg,wikipedia-infobox,3202391,Denise Calls Up,2026-06-20T18:37:05+00:00
634,Theodore Rex (1995),Theodore Rex,1995,https://en.wikipedia.org/wiki/Special:FilePath/Theodore-rex-DVD.jpg,wikipedia-infobox,3046234,Theodore Rex (film),2026-06-20T18:37:06+00:00
635,"Family Thing, A (1996)","Family Thing, A",1996,https://en.wikipedia.org/wiki/Special:FilePath/Familythingposter.jpg,wikipedia-infobox,8448301,A Family Thing,2026-06-20T18:37:05+00:00
637,Sgt. Bilko (1996),Sgt. Bilko,1996,https://en.wikipedia.org/wiki/Special:FilePath/Sgt_bilko_poster.jpg,wikipedia-infobox,5570745,Sgt. Bilko,2026-06-20T18:37:05+00:00
638,Jack and Sarah (1995),Jack and Sarah,1995,https://en.wikipedia.org/wiki/Special:FilePath/Jack_and_sarah.jpeg,wikipedia-infobox,3732862,Jack and Sarah,2026-06-20T18:37:05+00:00
639,Girl 6 (1996),Girl 6,1996,https://en.wikipedia.org/wiki/Special:FilePath/Girl_six_poster.jpg,wikipedia-infobox,1222564,Girl 6,2026-06-20T18:37:05+00:00
640,Diabolique (1996),Diabolique,1996,https://en.wikipedia.org/wiki/Special:FilePath/Diabolique_ver2.jpg,wikipedia-infobox,4158013,Diabolique (1996 film),2026-06-20T18:37:04+00:00
641,"Little Indian, Big City (Un indien dans la ville) (1994)","Little Indian, Big City (Un indien dans la ville)",1994,https://en.wikipedia.org/wiki/Special:FilePath/Un_indien_dans_la_ville.jpg,wikipedia-infobox,3548070,Un indien dans la ville,2026-06-20T20:33:02+00:00
642,Roula (1995),Roula,1995,https://m.media-amazon.com/images/M/MV5BNDYzMjNmYjctOWU2My00OTYyLWIyNjctYWJjMmMwYTFhYzFlXkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0117517,Roula,2026-06-21T07:05:07+00:00
643,Peanuts - Die Bank zahlt alles (1996),Peanuts - Die Bank zahlt alles,1996,https://m.media-amazon.com/images/M/MV5BMzE5MzY1ODQ0MV5BMl5BanBnXkFtZTcwMzY3NDgxMQ@@._V1_.jpg,imdb-suggest,tt0117312,Peanuts - Die Bank zahlt alles,2026-06-21T07:05:08+00:00
644,Happy Weekend (1996),Happy Weekend,1996,https://m.media-amazon.com/images/M/MV5BZWZmYWM0ZjctYzNiNS00OTZlLWI3YWItODY2Y2E2MjJjNWQyXkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0116485,Happy Weekend,2026-06-21T07:05:09+00:00
645,Nelly & Monsieur Arnaud (1995),Nelly & Monsieur Arnaud,1995,https://en.wikipedia.org/wiki/Special:FilePath/Nelly_and_Mr._Arnaud.jpg,wikipedia-infobox,7258734,Nelly and Mr. Arnaud,2026-06-20T18:37:05+00:00
647,Courage Under Fire (1996),Courage Under Fire,1996,https://en.wikipedia.org/wiki/Special:FilePath/Courage_under_fire_ver2.jpg,wikipedia-infobox,235288,Courage Under Fire,2026-06-20T18:37:05+00:00
648,Mission: Impossible (1996),Mission: Impossible,1996,https://en.wikipedia.org/wiki/Special:FilePath/MissionImpossiblePoster.jpg,wikipedia-infobox,724258,Mission: Impossible (film),2026-06-20T18:37:04+00:00
649,Cold Fever (Á köldum klaka) (1994),Cold Fever (Á köldum klaka),1994,https://m.media-amazon.com/images/M/MV5BNjc0MzA5YTUtNTNlZC00MWZiLTg0YTQtNzUyNjg1NzJlODQzXkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0109028,Cold Fever,2026-06-21T07:25:17+00:00
650,Moll Flanders (1996),Moll Flanders,1996,https://en.wikipedia.org/wiki/Special:FilePath/Moll_Flanders_film.jpg,wikipedia-infobox,19697999,Moll Flanders (1996 film),2026-06-20T18:37:07+00:00
651,"Superweib, Das (1996)","Superweib, Das",1996,https://en.wikipedia.org/wiki/Special:FilePath/The_Superwife.jpg,wikipedia-search,62805068,The Superwife,2026-06-21T05:58:07+00:00
652,"301, 302 (1995)","301, 302",1995,https://en.wikipedia.org/wiki/Special:FilePath/Korean_film-301.302-01.jpg,wikipedia-infobox,3731263,"301, 302",2026-06-20T18:37:08+00:00
653,Dragonheart (1996),Dragonheart,1996,https://en.wikipedia.org/wiki/Special:FilePath/Dragonheart_ver1.jpg,wikipedia-infobox,1011167,Dragonheart,2026-06-20T18:37:08+00:00
655,Mutters Courage (1995),Mutters Courage,1995,https://m.media-amazon.com/images/M/MV5BMTYzNzI0NTI3Ml5BMl5BanBnXkFtZTcwMDIyMjE0MQ@@._V1_.jpg,imdb-suggest,tt0117117,My Mother's Courage,2026-06-21T07:05:12+00:00
656,Eddie (1996),Eddie,1996,https://en.wikipedia.org/wiki/Special:FilePath/Eddie_poster.jpg,wikipedia-infobox,3569329,Eddie (film),2026-06-20T18:37:09+00:00
657,Yankee Zulu (1994),Yankee Zulu,1994,https://m.media-amazon.com/images/M/MV5BZDBlZGFhZjUtZTAxMC00NmNmLTljZDAtYjJmZTU4OWRkNDE3XkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0111787,Yankee Zulu,2026-06-21T07:25:20+00:00
658,Billy's Holiday (1995),Billy's Holiday,1995,https://en.wikipedia.org/wiki/Special:FilePath/Billy%27s_Holiday_1995.jpg,wikipedia-infobox,37584642,Billy's Holiday,2026-06-20T18:37:08+00:00
659,Purple Noon (1960),Purple Noon,1960,https://en.wikipedia.org/wiki/Special:FilePath/Purple_Noon_Poster.jpg,wikipedia-infobox,1279798,Purple Noon,2026-06-20T18:37:08+00:00
660,August (1996),August,1996,https://en.wikipedia.org/wiki/Special:FilePath/August_film_dvd.jpg,wikipedia-infobox,19863109,August (1996 film),2026-06-20T18:37:07+00:00
661,James and the Giant Peach (1996),James and the Giant Peach,1996,https://en.wikipedia.org/wiki/Special:FilePath/JamesAndTheGiantPeach.jpg,wikipedia-infobox,894970,James and the Giant Peach,2026-06-20T18:37:08+00:00
662,Fear (1996),Fear,1996,https://en.wikipedia.org/wiki/Special:FilePath/Fearfilmposter.jpg,wikipedia-infobox,594295,Fear (1996 film),2026-06-20T18:37:07+00:00
663,Kids in the Hall: Brain Candy (1996),Kids in the Hall: Brain Candy,1996,https://en.wikipedia.org/wiki/Special:FilePath/Kids_in_the_Hall_Brain_Candy_poster.jpg,wikipedia-infobox,479905,Kids in the Hall: Brain Candy,2026-06-20T18:37:08+00:00
664,Faithful (1996),Faithful,1996,https://en.wikipedia.org/wiki/Special:FilePath/Faithful_poster.jpg,wikipedia-infobox,3257956,Faithful (1996 film),2026-06-20T18:37:07+00:00
665,Underground (1995),Underground,1995,https://en.wikipedia.org/wiki/Special:FilePath/Underground_film_poster.jpg,wikipedia-infobox,189776,Underground (1995 film),2026-06-20T18:37:07+00:00
666,All Things Fair (1996),All Things Fair,1996,https://en.wikipedia.org/wiki/Special:FilePath/All_things_fair_poster.jpg,wikipedia-infobox,14356044,All Things Fair,2026-06-20T18:37:08+00:00
667,Bloodsport 2 (1995),Bloodsport 2,1995,https://en.wikipedia.org/wiki/Special:FilePath/Bloodsport_II_-_The_Next_Kumite_official_poster.jpg,wikipedia-infobox,6085266,Bloodsport II: The Next Kumite,2026-06-20T18:37:08+00:00
668,Pather Panchali (1955),Pather Panchali,1955,https://en.wikipedia.org/wiki/Special:FilePath/Pather_panchali_poster_in_color_1.jpg,wikipedia-infobox,669691,Pather Panchali,2026-06-20T18:37:08+00:00
669,Aparajito (1956),Aparajito,1956,https://en.wikipedia.org/wiki/Special:FilePath/Aparajito_poster.jpg,wikipedia-infobox,1267738,Aparajito,2026-06-20T18:37:08+00:00
670,"World of Apu, The (Apur Sansar) (1959)","World of Apu, The (Apur Sansar)",1959,https://en.wikipedia.org/wiki/Special:FilePath/Apur_Sansar_Poster.jpg,wikipedia-infobox,1471772,The World of Apu,2026-06-20T20:33:02+00:00
671,Mystery Science Theater 3000: The Movie (1996),Mystery Science Theater 3000: The Movie,1996,https://en.wikipedia.org/wiki/Special:FilePath/Mystery_Science_Theater_3000_The_Movie.jpg,wikipedia-infobox,946737,Mystery Science Theater 3000: The Movie,2026-06-20T18:38:46+00:00
672,Tarantella (1995),Tarantella,1995,https://m.media-amazon.com/images/M/MV5BNjg1ODA2OGMtYWE2NC00MTQwLWFmZjMtZDM4Yjk3ZmM0OWQ3XkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0114616,Tarantella,2026-06-21T07:05:14+00:00
673,Space Jam (1996),Space Jam,1996,https://en.wikipedia.org/wiki/Special:FilePath/Space_jam.jpg,wikipedia-infobox,265033,Space Jam,2026-06-20T18:38:46+00:00
674,Barbarella (1968),Barbarella,1968,https://en.wikipedia.org/wiki/Special:FilePath/Barbarella_English_Poster.jpg,wikipedia-infobox,1930290,Barbarella (film),2026-06-20T18:38:47+00:00
678,Some Folks Call It a Sling Blade (1993),Some Folks Call It a Sling Blade,1993,https://en.wikipedia.org/wiki/Special:FilePath/Some_Folks_Call_It_a_Sling_Blade.jpg,wikipedia-infobox,859735,Some Folks Call It a Sling Blade,2026-06-20T18:38:46+00:00
679,"Run of the Country, The (1995)","Run of the Country, The",1995,https://m.media-amazon.com/images/M/MV5BMjE4ODY4Njc5N15BMl5BanBnXkFtZTcwMjk1ODIyMw@@._V1_.jpg,imdb-suggest,nm1318596,Jemaine Clement,2026-06-21T07:05:15+00:00
680,Alphaville (1965),Alphaville,1965,https://en.wikipedia.org/wiki/Special:FilePath/Alphaville1965.jpg,wikipedia-infobox,143952,Alphaville (film),2026-06-20T18:38:47+00:00
681,Clean Slate (Coup de Torchon) (1981),Clean Slate (Coup de Torchon),1981,https://en.wikipedia.org/wiki/Special:FilePath/Coup_de_torchon.jpg,wikipedia-infobox,1452319,Coup de Torchon,2026-06-20T20:33:01+00:00
682,Tigrero: A Film That Was Never Made (1994),Tigrero: A Film That Was Never Made,1994,https://m.media-amazon.com/images/M/MV5BMTI0ODE4MDc0MV5BMl5BanBnXkFtZTcwMzkzNDUyMQ@@._V1_.jpg,imdb-suggest,tt0111430,Tigrero: A Film That Was Never Made,2026-06-21T07:05:16+00:00
684,Windows (1980),Windows,1980,https://en.wikipedia.org/wiki/Special:FilePath/Windowsposter.jpg,wikipedia-infobox,2397550,Windows (film),2026-06-20T18:38:47+00:00
685,It's My Party (1995),It's My Party,1995,https://en.wikipedia.org/wiki/Special:FilePath/ITSMYPAR-00AA1-poster_hires.jpg,wikipedia-infobox,5589714,It's My Party (film),2026-06-20T18:38:47+00:00
687,Country Life (1994),Country Life,1994,https://en.wikipedia.org/wiki/Special:FilePath/Countrylifedvd.jpg,wikipedia-infobox,5141818,Country Life (film),2026-06-20T18:38:47+00:00
688,Operation Dumbo Drop (1995),Operation Dumbo Drop,1995,https://en.wikipedia.org/wiki/Special:FilePath/Operation_dumbo_drop.jpg,wikipedia-infobox,1660909,Operation Dumbo Drop,2026-06-20T18:38:46+00:00
690,"Promise, The (Versprechen, Das) (1994)","Promise, The (Versprechen, Das)",1994,https://m.media-amazon.com/images/M/MV5BOWIwNjg0OGYtY2I2YS00ZTcyLTkxMGUtMzFkODhjNDg3MzYwXkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt0111613,Das Versprechen,2026-06-21T07:05:17+00:00
691,Mrs. Winterbourne (1996),Mrs. Winterbourne,1996,https://en.wikipedia.org/wiki/Special:FilePath/Mrs_winterbourne_poster_film.jpg,wikipedia-infobox,5498784,Mrs. Winterbourne,2026-06-20T18:38:46+00:00
692,Solo (1996),Solo,1996,https://en.wikipedia.org/wiki/Special:FilePath/Solo-Poster.jpg,wikipedia-infobox,2820120,Solo (1996 film),2026-06-20T18:38:46+00:00
694,"Substitute, The (1996)","Substitute, The",1996,https://en.wikipedia.org/wiki/Special:FilePath/Substituteposter.jpg,wikipedia-infobox,8514531,The Substitute,2026-06-20T18:38:46+00:00
695,True Crime (1995),True Crime,1995,https://m.media-amazon.com/images/M/MV5BMTMxNjA5MzkzN15BMl5BanBnXkFtZTcwNjU5NDIyMw@@._V1_.jpg,imdb-suggest,in0000058,True Crime,2026-06-21T07:05:18+00:00
696,Butterfly Kiss (1995),Butterfly Kiss,1995,https://en.wikipedia.org/wiki/Special:FilePath/Butterfly_Kiss_%281995_film%29.jpg,wikipedia-infobox,12544749,Butterfly Kiss,2026-06-20T18:38:46+00:00
697,Feeling Minnesota (1996),Feeling Minnesota,1996,https://en.wikipedia.org/wiki/Special:FilePath/Feelingminnesota.jpg,wikipedia-infobox,285559,Feeling Minnesota,2026-06-20T18:38:49+00:00
698,Delta of Venus (1994),Delta of Venus,1994,https://en.wikipedia.org/wiki/Special:FilePath/DeltaOfVenus.jpg,wikipedia-infobox,1666757,Delta of Venus,2026-06-20T18:38:49+00:00
700,Angus (1995),Angus,1995,https://en.wikipedia.org/wiki/Special:FilePath/Angus_movie_1995.jpg,wikipedia-infobox,950245,Angus (film),2026-06-20T18:38:49+00:00
701,Daens (1992),Daens,1992,https://en.wikipedia.org/wiki/Special:FilePath/Daens_poster.jpg,wikipedia-infobox,4985824,Daens (film),2026-06-20T18:38:50+00:00
702,Faces (1968),Faces,1968,https://en.wikipedia.org/wiki/Special:FilePath/Faces_%281968_poster_-_retouched%29.jpg,wikipedia-infobox,274097,Faces (1968 film),2026-06-20T18:38:49+00:00
703,Boys (1996),Boys,1996,https://en.wikipedia.org/wiki/Special:FilePath/Boysposter.jpg,wikipedia-infobox,5391207,Boys (1996 film),2026-06-20T18:38:49+00:00
704,"Quest, The (1996)","Quest, The",1996,https://en.wikipedia.org/wiki/Special:FilePath/The_quest.jpg,wikipedia-infobox,2116383,The Quest (1996 film),2026-06-20T18:38:49+00:00
705,Cosi (1996),Cosi,1996,https://en.wikipedia.org/wiki/Special:FilePath/CosiPoster1996.jpg,wikipedia-infobox,28492310,Cosi (film),2026-06-20T18:38:50+00:00
706,Sunset Park (1996),Sunset Park,1996,https://en.wikipedia.org/wiki/Special:FilePath/Sunset_park_poster.jpg,wikipedia-infobox,7093500,Sunset Park (film),2026-06-20T18:38:50+00:00
707,Mulholland Falls (1996),Mulholland Falls,1996,https://en.wikipedia.org/wiki/Special:FilePath/Mulhollandfallsposter.jpg,wikipedia-infobox,2771118,Mulholland Falls,2026-06-20T18:38:49+00:00
708,"Truth About Cats & Dogs, The (1996)","Truth About Cats & Dogs, The",1996,https://en.wikipedia.org/wiki/Special:FilePath/Truth_about_cats_and_dogs_movie_poster.jpg,wikipedia-infobox,706370,The Truth About Cats & Dogs,2026-06-20T18:38:49+00:00
709,Oliver & Company (1988),Oliver & Company,1988,https://en.wikipedia.org/wiki/Special:FilePath/Oliver_poster.jpg,wikipedia-infobox,348979,Oliver & Company,2026-06-20T18:38:49+00:00
710,Celtic Pride (1996),Celtic Pride,1996,https://en.wikipedia.org/wiki/Special:FilePath/Celtic_pride_poster.jpg,wikipedia-infobox,476640,Celtic Pride,2026-06-20T18:38:49+00:00
711,Flipper (1996),Flipper,1996,https://en.wikipedia.org/wiki/Special:FilePath/Flipper_Movie.jpg,wikipedia-infobox,1342884,Flipper (1996 film),2026-06-20T18:38:49+00:00
712,Captives (1994),Captives,1994,https://en.wikipedia.org/wiki/Special:FilePath/CaptivesFilm.jpg,wikipedia-infobox,11358526,Captives,2026-06-20T18:38:49+00:00
714,Dead Man (1995),Dead Man,1995,https://en.wikipedia.org/wiki/Special:FilePath/DeadManPoster.jpg,wikipedia-infobox,113651,Dead Man,2026-06-20T18:38:49+00:00
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)","Horseman on the Roof, The (Hussard sur le toit, Le)",1995,https://en.wikipedia.org/wiki/Special:FilePath/Horseman_on_the_roof.jpg,wikipedia-infobox,4637428,The Horseman on the Roof,2026-06-20T20:33:02+00:00
716,Switchblade Sisters (1975),Switchblade Sisters,1975,https://en.wikipedia.org/wiki/Special:FilePath/Switchblade_Sisters_Poster.jpg,wikipedia-infobox,7937736,Switchblade Sisters,2026-06-20T18:38:49+00:00
717,Mouth to Mouth (Boca a boca) (1995),Mouth to Mouth (Boca a boca),1995,https://en.wikipedia.org/wiki/Special:FilePath/Mouth_to_Mouth_%281995_film%29_poster.jpg,wikipedia-infobox,36558879,Boca a boca,2026-06-20T20:33:01+00:00
718,"Visitors, The (Les Visiteurs) (1993)","Visitors, The (Les Visiteurs)",1993,https://en.wikipedia.org/wiki/Special:FilePath/PosterVisituers.jpg,wikipedia-infobox,2191058,Les Visiteurs,2026-06-20T20:33:01+00:00
719,Multiplicity (1996),Multiplicity,1996,https://en.wikipedia.org/wiki/Special:FilePath/Multiplictiy_%28film%29_poster.jpg,wikipedia-infobox,736200,Multiplicity (film),2026-06-20T18:40:14+00:00
720,Wallace & Gromit: The Best of Aardman Animation (1996),Wallace & Gromit: The Best of Aardman Animation,1996,https://m.media-amazon.com/images/M/MV5BYWUzNzgwODctZGFhMS00NWFjLWE1NTEtZjM2ZmYzMmY5MTRhXkEyXkFqcGc@._V1_.jpg,imdb-suggest,tt32404372,Wallace & Gromit: The Aardman Collection 2,2026-06-21T07:05:19+00:00
722,"Haunted World of Edward D. Wood Jr., The (1995)","Haunted World of Edward D. Wood Jr., The",1995,https://m.media-amazon.com/images/M/MV5BOTE1ODI3OTIxNl5BMl5BanBnXkFtZTgwOTQyMzgwMzE@._V1_.jpg,imdb-suggest,tt0113270,The Haunted World of Edward D. Wood Jr.,2026-06-21T07:05:19+00:00
724,"Craft, The (1996)","Craft, The",1996,https://en.wikipedia.org/wiki/Special:FilePath/The_craft_movie_poster.jpg,wikipedia-infobox,86533,The Craft (film),2026-06-20T18:40:13+00:00
725,"Great White Hype, The (1996)","Great White Hype, The",1996,https://en.wikipedia.org/wiki/Special:FilePath/Great_white_hype_ver2.jpg,wikipedia-infobox,675878,The Great White Hype,2026-06-20T18:40:13+00:00
726,Last Dance (1996),Last Dance,1996,https://en.wikipedia.org/wiki/Special:FilePath/Last_dancemp.jpg,wikipedia-infobox,2861237,Last Dance (1996 film),2026-06-20T18:40:13+00:00
728,Cold Comfort Farm (1995),Cold Comfort Farm,1995,https://en.wikipedia.org/wiki/Special:FilePath/ColdComfortFarm.jpg,wikipedia-infobox,254652,Cold Comfort Farm,2026-06-20T18:40:13+00:00
729,"Institute Benjamenta, or This Dream People Call Human Life (1995)","Institute Benjamenta, or This Dream People Call Human Life",1995,https://en.wikipedia.org/wiki/Special:FilePath/Institutebenjamenta.jpg,wikipedia-infobox,33824540,Institute Benjamenta,2026-06-20T18:40:13+00:00
730,"Low Life, The (1994)","Low Life, The",1994,https://en.wikipedia.org/wiki/Special:FilePath/The_Low_Life.jpg,wikipedia-infobox,19951068,The Low Life,2026-06-20T18:40:13+00:00
731,Heaven's Prisoners (1996),Heaven's Prisoners,1996,https://en.wikipedia.org/wiki/Special:FilePath/Heavens_prisonersmp.jpg,wikipedia-infobox,3569886,Heaven's Prisoners,2026-06-20T18:40:13+00:00
732,Original Gangstas (1996),Original Gangstas,1996,https://en.wikipedia.org/wiki/Special:FilePath/Original_gangstas_poster.jpg,wikipedia-infobox,2082449,Original Gangstas,2026-06-20T18:40:13+00:00
733,"Rock, The (1996)","Rock, The",1996,https://en.wikipedia.org/wiki/Special:FilePath/The_Rock_%28movie%29.jpg,wikipedia-infobox,29785,The Rock (film),2026-06-20T18:40:13+00:00
734,Getting Away With Murder (1996),Getting Away With Murder,1996,https://en.wikipedia.org/wiki/Special:FilePath/Getting_Away_with_Murder_%28film%29.jpg,wikipedia-search,6900343,Getting Away with Murder (film),2026-06-21T06:02:06+00:00
735,Cemetery Man (Dellamorte Dellamore) (1994),Cemetery Man (Dellamorte Dellamore),1994,https://en.wikipedia.org/wiki/Special:FilePath/Cemetery-man.jpg,wikipedia-infobox,2280264,Cemetery Man,2026-06-20T20:33:06+00:00
